artist_name,track_name,energy,danceability,loudness,acousticness,speechiness,liveness,valence,tempo,duration,top_hit
LL Cool J,Luv U Better,0.806,0.668,-3.9,0.232,0.239,0.18,0.721,95.022,287.0,1
Red Hot Chili Peppers,Can't Stop,0.938,0.618,-3.442,0.0179,0.0456,0.167,0.875,91.455,269.0,1
Musiq Soulchild,Halfcrazy,0.77,0.412,-6.057,0.462,0.18,0.0485,0.418,101.955,254.49,1
Sean Paul,Gimme the Light,0.761,0.778,-5.529,0.141,0.0525,0.0441,0.923,107.288,228.0,1
Faith Evans,I Love You,0.757,0.489,-4.062,0.00981,0.0926,0.234,0.567,168.004,267.16,1
Charli Baltimore,Down 4 U,0.59,0.64,-7.442,0.252,0.32,0.665,0.519,83.133,318.21,1
Kylie Minogue,Love at First Sight,0.774,0.603,-6.066,0.0288,0.0428,0.0533,0.48,124.994,238.27,1
N.O.R.E.,Nothin',0.863,0.791,-6.118,0.317,0.151,0.27,0.742,97.035,264.65,1
Gareth Gates,Unchained Melody,0.426,0.368,-8.049,0.255,0.0277,0.108,0.208,106.52,233.67,1
Diddy,I Need a Girl (Pt. 1) [feat. Usher & Loon],0.707,0.66,-5.758,0.397,0.208,0.211,0.761,89.279,268.8,1
Big Brovaz,Nu Flow,0.726,0.783,-8.718,0.0903,0.106,0.363,0.784,148.062,201.48,1
No Doubt,Hey Baby,0.872,0.705,-3.557,0.0602,0.125,0.228,0.746,93.63,207.04,1
Ashanti,Baby,0.58,0.567,-5.757,0.0084,0.223,0.0342,0.46,157.596,265.71,1
Sophie Ellis-Bextor,Murder On The Dancefloor,0.848,0.734,-5.285,0.00312,0.0309,0.313,0.863,117.31,230.01,1
Justin Timberlake,Like I Love You,0.811,0.853,-4.927,0.0439,0.0646,0.0703,0.9,114.964,283.63,1
Mary J. Blige,Rainy Dayz,0.667,0.412,-6.997,0.195,0.229,0.305,0.533,68.942,276.37,1
A1,Caught in the Middle,0.874,0.519,-5.122,0.0524,0.034,0.243,0.572,96.072,206.47,1
Eminem,Cleanin' Out My Closet,0.758,0.908,-4.753,0.0687,0.174,0.0783,0.87,148.015,297.84,1
Ashanti,Happy,0.515,0.727,-6.553,0.241,0.0289,0.124,0.695,89.488,262.23,1
Delta Goodrem,Born to Try,0.589,0.542,-6.813,0.246,0.0284,0.188,0.336,133.838,251.28,1
P!nk,Get the Party Started,0.903,0.802,-3.267,0.0011,0.046,0.173,0.96,128.93,192.53,1
Alicia Keys,A Woman's Worth,0.41,0.652,-8.323,0.333,0.158,0.064,0.495,75.09,303.33,1
Daniel Bedingfield,Gotta Get Thru This - D'N'D Radio Edit,0.764,0.838,-5.076,0.0862,0.0586,0.0906,0.924,133.592,161.24,1
Coldplay,Clocks,0.749,0.577,-7.215,0.599,0.0279,0.183,0.255,130.97,307.88,1
Missy Elliott,Work It,0.677,0.884,-5.603,0.0778,0.283,0.0732,0.584,101.868,263.23,1
Ronan Keating,If Tomorrow Never Comes,0.496,0.555,-6.136,0.333,0.028,0.0956,0.27,79.01,214.31,1
Big Tymers,Still Fly,0.607,0.675,-3.538,0.0302,0.162,0.339,0.56,177.928,335.61,1
Creed,My Sacrifice,0.88,0.32,-6.035,0.000101,0.0504,0.076,0.257,146.349,294.6,1
Ja Rule,Always On Time,0.706,0.839,-6.104,0.208,0.199,0.242,0.839,96.673,245.13,1
Ashanti,Foolish,0.695,0.665,-5.763,0.347,0.0532,0.106,0.707,90.119,227.39,1
Avril Lavigne,Sk8er Boi,0.9,0.487,-4.417,6.79e-05,0.0482,0.358,0.484,149.937,204.0,1
DJ Sammy,Heaven,0.953,0.571,-5.601,0.0011,0.0548,0.226,0.601,137.965,233.6,1
Britney Spears,"I'm Not a Girl, Not Yet a Woman",0.543,0.534,-6.857,0.579,0.0245,0.112,0.418,78.996,231.07,1
Cam’ron,Oh Boy,0.767,0.754,-5.586,0.0216,0.145,0.172,0.828,83.014,204.71,1
Red Hot Chili Peppers,By the Way,0.97,0.451,-4.938,0.0264,0.107,0.102,0.198,122.444,216.93,1
Elvis Presley,A Little Less Conversation - JXL Radio Edit Remix,0.97,0.597,-5.972,0.000385,0.0502,0.133,0.717,114.999,211.51,1
Atomic Kitten,The Tide Is High - Radio Mix,0.649,0.783,-4.127,0.0209,0.0322,0.067,0.665,103.997,206.09,1
*NSYNC,Girlfriend,0.807,0.745,-5.191,0.0887,0.0884,0.0283,0.858,93.967,253.6,1
Robbie Williams,Somethin' Stupid,0.515,0.654,-12.185,0.429,0.0261,0.174,0.677,106.191,170.49,1
Alanis Morissette,Hands Clean,0.82,0.513,-5.428,0.00192,0.0299,0.504,0.52,99.952,269.4,1
Usher,U Don't Have to Call,0.568,0.793,-4.958,0.0478,0.0459,0.0304,0.806,100.005,269.4,1
Creed,One Last Breath - Radio Version,0.725,0.38,-6.094,0.00571,0.0365,0.3,0.202,130.581,242.0,1
The Goo Goo Dolls,Here Is Gone,0.685,0.338,-5.178,0.00052,0.0322,0.109,0.221,102.192,238.17,1
Puddle Of Mudd,She Hates Me,0.748,0.58,-5.433,0.00935,0.0323,0.753,0.584,109.781,216.76,1
Ludacris,Rollout (My Business),0.668,0.921,-8.73,0.0949,0.235,0.592,0.892,131.059,296.59,1
Blazin' Squad,Crossroads - Radio Edit,0.746,0.661,-5.153,0.109,0.042,0.325,0.502,144.188,188.69,1
Default,Wasting My Time,0.769,0.443,-5.529,0.00138,0.0312,0.0677,0.17,147.973,268.69,1
Michelle Branch,All You Wanted,0.72,0.499,-9.101,0.00466,0.0286,0.122,0.652,96.103,217.68,1
Daniel Bedingfield,If You're Not The One,0.538,0.688,-7.608,0.504,0.0292,0.111,0.27,119.998,257.03,1
Enrique Iglesias,Escape,0.844,0.776,-5.305,0.0277,0.0297,0.135,0.868,125.972,208.63,1
Puddle Of Mudd,Blurry,0.936,0.432,-4.537,0.00691,0.0562,0.14,0.499,157.469,303.92,1
Coldplay,In My Place,0.588,0.424,-5.455,0.0553,0.0278,0.298,0.193,144.636,226.68,1
Outkast,The Whole World (feat. Killer Mike),0.852,0.814,-6.176,0.0958,0.401,0.0288,0.717,184.682,295.35,1
P!nk,Don't Let Me Get Me - Radio Edit,0.85,0.624,-4.754,0.00234,0.0756,0.0621,0.615,98.525,210.69,1
50 Cent,In Da Club,0.713,0.899,-2.752,0.255,0.366,0.0708,0.777,90.051,193.47,1
Sean Paul,Get Busy,0.824,0.735,-4.143,0.615,0.036,0.158,0.726,100.202,211.67,1
Eminem,"Lose Yourself - From ""8 Mile"" Soundtrack",0.735,0.686,-4.616,0.00921,0.264,0.342,0.0596,171.355,322.23,1
Beyoncé,Crazy In Love (feat. Jay-Z),0.77,0.646,-6.596,0.00249,0.226,0.0715,0.681,99.165,236.13,1
Counting Crows,Big Yellow Taxi,0.873,0.669,-4.315,0.00204,0.0494,0.137,0.827,88.029,225.43,1
Black Eyed Peas,Where Is The Love?,0.687,0.835,-3.18,0.101,0.184,0.132,0.828,94.059,272.53,1
Jennifer Lopez,Jenny from the Block (feat. Jadakiss & Styles P.) - Track Masters Remix,0.768,0.845,-5.448,0.00733,0.188,0.0575,0.96,100.0,187.84,1
Black Eyed Peas,Shut Up,0.714,0.81,-3.966,0.0637,0.243,0.237,0.561,112.968,296.19,1
t.A.T.u.,All The Things She Said,0.834,0.527,-5.767,0.0411,0.0474,0.105,0.381,179.92,214.44,1
Benny Benassi,Satisfaction (Isak Original Extended) - Benny Benassi Presents The Biz,0.698,0.793,-3.626,0.163,0.104,0.0745,0.339,130.017,285.57,1
Panjabi MC,Mundian to Bach Ke,0.879,0.778,-4.951,0.399,0.0371,0.15,0.942,98.077,244.67,1
Mis-Teeq,Scandalous - U.S. Radio Edit,0.668,0.734,-3.935,0.0526,0.0349,0.0925,0.651,99.971,238.84,1
JAY-Z,03' Bonnie & Clyde,0.678,0.759,-5.148,0.23,0.314,0.15,0.327,89.64,205.56,1
50 Cent,P.I.M.P.,0.772,0.712,-3.024,0.0521,0.346,0.0368,0.848,84.722,249.48,1
Jamelia,Superstar,0.645,0.801,-6.93,0.0457,0.0356,0.0357,0.824,110.01,215.48,1
Linkin Park,Faint,0.978,0.554,-3.554,0.111,0.131,0.0731,0.594,135.095,162.6,1
DMX,X Gon' Give It To Ya,0.899,0.761,-3.09,0.0135,0.183,0.0719,0.673,95.027,217.59,1
Evanescence,Bring Me To Life,0.943,0.331,-3.188,0.00721,0.0698,0.242,0.296,94.612,235.89,1
Sugababes,Hole In The Head,0.933,0.785,-4.629,0.0303,0.0309,0.137,0.962,125.011,218.17,1
Craig David,Rise & Fall (feat. Sting),0.589,0.405,-7.51,0.252,0.0586,0.661,0.808,83.373,287.23,1
Three Days Grace,I Hate Everything About You,0.83,0.498,-5.157,0.00461,0.0421,0.139,0.453,89.342,231.48,1
Lil Jon & The East Side Boyz,Get Low,0.604,0.78,-8.019,0.022,0.0396,0.194,0.12,101.043,324.6,1
B2K,"Bump, Bump, Bump (feat. P. Diddy)",0.68,0.835,-6.02,0.1,0.21,0.049,0.889,95.508,282.77,1
Baby Bash,Suga Suga,0.748,0.662,-3.041,0.688,0.268,0.0841,0.535,82.331,239.03,1
Aaliyah,Miss You - Main,0.34,0.602,-9.867,0.618,0.0375,0.234,0.511,109.598,245.24,1
Britney Spears,Me Against the Music (feat. Madonna) - LP Version / Video Mix,0.836,0.804,-6.635,0.32,0.089,0.213,0.85,120.046,223.77,1
Blue,Sorry Seems To Be The Hardest Word,0.6,0.564,-6.814,0.183,0.0305,0.38,0.442,78.955,210.07,1
Delta Goodrem,Lost Without You,0.747,0.581,-6.682,0.0365,0.0283,0.193,0.514,146.301,248.55,1
Justin Timberlake,Rock Your Body,0.714,0.892,-6.055,0.201,0.141,0.0521,0.817,100.972,267.27,1
The White Stripes,Seven Nation Army,0.469,0.741,-7.627,0.00601,0.0805,0.306,0.313,123.904,231.92,1
Youngbloodz,Damn! (feat. Lil' Jon) - Club Mix,0.724,0.772,-5.799,0.0149,0.307,0.355,0.518,84.038,298.6,1
Beyoncé,Baby Boy (feat. Sean Paul),0.488,0.655,-9.17,0.0825,0.22,0.221,0.791,91.025,244.83,1
Lil' Kim,Magic Stick,0.498,0.849,-7.872,0.116,0.272,0.268,0.502,92.98,359.97,1
Christina Aguilera,Can't Hold Us Down (feat. Lil' Kim),0.658,0.859,-4.481,0.0326,0.192,0.0651,0.538,98.989,255.27,1
Nickelback,Someday,0.858,0.455,-5.659,0.000616,0.0391,0.226,0.597,163.118,207.47,1
Blue,U Make Me Wanna - Radio Edit,0.736,0.6,-6.228,0.325,0.0329,0.137,0.848,158.108,222.4,1
Ashanti,Rain On Me,0.699,0.606,-3.103,0.343,0.0337,0.0757,0.509,83.701,297.96,1
Trapt,Headstrong,0.896,0.492,-5.819,0.000172,0.117,0.189,0.534,184.981,285.57,1
Simply Red,Sunrise,0.733,0.791,-5.123,0.00189,0.029,0.0859,0.917,105.987,199.04,1
Lumidee,"Never Leave You (Uh Oooh, Uh Oooh)",0.657,0.811,-6.197,0.0391,0.362,0.0798,0.777,199.958,184.91,1
Girls Aloud,Sound Of The Underground,0.867,0.568,-5.861,0.00344,0.0365,0.328,0.88,163.944,221.43,1
Nelly,Shake Ya Tailfeather (feat. P. Diddy & Murphy Lee) - 2016 Remaster,0.808,0.527,-4.749,0.176,0.295,0.169,0.907,87.025,293.67,1
Room 5,Make Luv,0.887,0.883,-4.92,0.0111,0.116,0.0367,0.648,124.814,212.41,1
Fatman Scoop,Be Faithful,0.713,0.649,-6.488,0.000787,0.295,0.318,0.629,101.129,164.51,1
Limp Bizkit,Behind Blue Eyes,0.489,0.595,-6.66,0.497,0.0271,0.119,0.0902,120.315,269.97,1
Sugababes,Too Lost In You,0.705,0.586,-4.904,0.0485,0.0287,0.15,0.459,98.014,237.69,1
50 Cent,"Wanksta - From ""8 Mile"" Soundtrack",0.863,0.802,-3.552,0.0199,0.2,0.141,0.873,81.008,219.4,1
Pharrell Williams,Frontin' (feat. Jay-Z) - Club Mix,0.404,0.894,-5.913,0.453,0.13,0.0801,0.759,102.009,236.51,1
Chingy,Right Thurr,0.749,0.866,-3.977,0.15,0.253,0.0614,0.891,92.074,250.75,1
Eminem,Sing For The Moment,0.824,0.668,-4.164,0.0017,0.137,0.0426,0.185,163.961,339.55,1
Lil' Kim,The Jump Off (feat. Mr. Cheeks) - Remix,0.752,0.853,-8.831,0.178,0.339,0.0553,0.935,104.946,234.8,1
Mýa,My Love Is Like...Wo - Main Mix,0.695,0.831,-6.491,0.194,0.109,0.309,0.722,132.817,209.53,1
50 Cent,21 Questions,0.813,0.646,-3.846,0.349,0.299,0.0427,0.895,92.729,224.44,1
Nelly,Air Force Ones,0.459,0.784,-9.74,0.0847,0.317,0.079,0.618,164.062,304.0,1
Missy Elliott,Gossip Folks (feat. Ludacris),0.538,0.707,-5.264,0.362,0.505,0.317,0.439,121.732,234.89,1
Girls Aloud,Jump,0.826,0.658,-6.031,0.00189,0.0346,0.0492,0.795,134.465,220.36,1
Ultrabeat,Pretty Green Eyes - Radio Edit,0.775,0.553,-10.284,0.212,0.043,0.0728,0.51,139.993,201.92,1
Christina Aguilera,Fighter,0.92,0.435,-1.357,0.235,0.201,0.552,0.45,188.899,245.96,1
Frankie J,Don't Wanna Try,0.433,0.655,-7.577,0.444,0.0348,0.221,0.199,130.127,245.29,1
Snoop Dogg,Beautiful,0.74,0.893,-4.936,0.299,0.132,0.0881,0.963,101.025,299.15,1
Floetry,Say Yes,0.398,0.747,-12.932,0.211,0.0743,0.113,0.428,117.901,268.37,1
Ginuwine,In Those Jeans,0.541,0.691,-5.873,0.508,0.0776,0.0753,0.319,127.683,243.31,1
Electric Six,Danger! High Voltage - Soulchild Radio Mix,0.698,0.66,-4.722,1.92e-05,0.0302,0.0517,0.511,123.005,214.6,1
Rachel Stevens,Sweet Dreams My LA Ex - Radio Edit,0.862,0.85,-3.587,0.0733,0.138,0.0936,0.908,130.036,208.39,1
Ludacris,Stand Up,0.84,0.751,-4.855,0.367,0.349,0.0916,0.801,99.057,213.76,1
Nas,I Can,0.885,0.837,-3.914,0.103,0.182,0.0666,0.694,95.313,253.72,1
3 Doors Down,When I'm Gone,0.768,0.53,-5.611,0.00385,0.0284,0.103,0.374,148.095,260.33,1
Tyrese,How You Gonna Act Like That,0.521,0.733,-3.657,0.107,0.0457,0.0692,0.525,112.913,294.69,1
Justin Timberlake,Cry Me a River,0.654,0.624,-6.582,0.577,0.183,0.104,0.564,73.898,288.33,1
Westlife,Mandy,0.636,0.447,-5.08,0.254,0.0278,0.11,0.376,105.678,199.32,1
No Doubt,It's My Life,0.735,0.612,-5.074,0.00202,0.0282,0.328,0.783,126.326,226.05,1
Amanda Perez,Angel,0.54,0.638,-6.849,0.506,0.0473,0.157,0.352,143.772,218.76,1
JAY-Z,Excuse Me Miss,0.862,0.714,-5.531,0.0305,0.286,0.0884,0.887,92.849,281.24,1
Kelly Rowland,Stole,0.718,0.649,-4.984,0.00676,0.0594,0.174,0.477,79.993,249.29,1
Ashanti,Rock Wit U (Awww Baby),0.797,0.71,-3.006,0.408,0.0582,0.16,0.849,94.998,209.12,1
Junior Senior,Move Your Feet,0.904,0.747,-2.623,0.046,0.0803,0.203,0.846,118.877,181.83,1
Audioslave,Like a Stone,0.568,0.614,-5.477,0.00797,0.0276,0.0997,0.516,107.849,293.96,1
Sean Paul,Like Glue,0.78,0.757,-5.038,0.0811,0.319,0.113,0.59,97.917,232.51,1
Jaheim,Put That Woman First,0.536,0.649,-8.804,0.492,0.132,0.184,0.513,78.935,245.77,1
Jennifer Lopez,All I Have (feat. LL Cool J),0.669,0.701,-5.265,0.271,0.107,0.158,0.446,83.066,254.47,1
Monica,So Gone,0.552,0.618,-6.863,0.176,0.0981,0.252,0.586,81.975,242.77,1
Dido,White Flag,0.525,0.512,-6.823,0.327,0.0401,0.081,0.294,169.951,240.04,1
The Roots,The Seed (2.0),0.957,0.758,-2.281,0.039,0.0357,0.133,0.966,111.121,267.93,1
Chingy,Holidae In,0.791,0.81,-5.909,0.0893,0.181,0.0838,0.948,153.067,314.4,1
Fabolous,Can't Let You Go (feat. Mike Shorey & Lil' Mo),0.6,0.646,-6.569,0.231,0.458,0.0794,0.811,192.082,223.97,1
Kelly Clarkson,Miss Independent,0.615,0.656,-6.359,0.0769,0.137,0.0706,0.592,175.943,214.77,1
Ja Rule,Mesmerize,0.646,0.769,-6.653,0.0566,0.199,0.406,0.433,90.079,278.69,1
Matchbox Twenty,Unwell,0.788,0.256,-5.263,0.0298,0.0403,0.707,0.429,80.718,228.71,1
Outkast,The Way You Move (feat. Sleepy Brown),0.597,0.871,-4.932,0.126,0.0464,0.0638,0.635,125.999,234.0,1
Fabolous,Into You (feat. Tamia),0.538,0.546,-7.886,0.233,0.0523,0.118,0.58,182.12,295.77,1
Switchfoot,Meant to Live,0.903,0.397,-4.577,0.00575,0.0457,0.362,0.556,151.551,201.37,1
Good Charlotte,Lifestyles of the Rich & Famous,0.93,0.62,-3.685,0.00043,0.0374,0.0686,0.609,106.22,190.17,1
Wayne Wonder,No Letting Go,0.819,0.496,-5.656,0.0479,0.0444,0.177,0.317,100.215,202.01,1
The Strokes,Reptilia,0.649,0.489,-5.11,0.000603,0.0336,0.101,0.77,158.009,219.83,1
Avril Lavigne,I'm with You,0.406,0.457,-7.462,0.08,0.0291,0.117,0.208,151.95,223.07,1
Will Young,Leave Right Now,0.445,0.641,-8.674,0.145,0.0368,0.108,0.383,81.931,214.73,1
Usher,Yeah! (feat. Lil Jon & Ludacris),0.791,0.894,-4.699,0.0183,0.112,0.0388,0.583,105.018,250.37,1
Maroon 5,This Love,0.862,0.712,-4.612,0.0525,0.0378,0.093,0.809,95.051,206.2,1
Britney Spears,Toxic,0.838,0.774,-3.914,0.0249,0.114,0.242,0.924,143.04,198.8,1
Outkast,Hey Ya!,0.974,0.727,-2.261,0.103,0.0664,0.174,0.965,79.526,235.21,1
Hoobastank,The Reason,0.671,0.472,-4.649,0.0129,0.029,0.159,0.0681,82.952,232.8,1
Anastacia,Left Outside Alone,0.746,0.663,-3.567,0.0697,0.0321,0.0929,0.325,102.847,257.43,1
Daddy Yankee,Gasolina,0.801,0.857,-6.499,0.332,0.0618,0.0789,0.753,96.009,192.6,1
Black Eyed Peas,Let's Get It Started - Spike Mix,0.799,0.785,-2.208,0.117,0.126,0.292,0.797,104.923,217.73,1
O-Zone,Dragostea Din Tei,0.965,0.809,-3.947,0.177,0.0427,0.0577,0.672,130.103,215.43,1
Terror Squad,Lean Back,0.916,0.783,-3.344,0.11,0.415,0.0746,0.695,95.321,247.43,1
Anastacia,Sick and Tired,0.868,0.598,-4.552,0.00908,0.0373,0.279,0.47,99.848,212.27,1
Gwen Stefani,What You Waiting For?,0.948,0.676,-2.557,0.0509,0.0628,0.384,0.731,136.027,221.23,1
Ashanti,Only U - No Intro,0.621,0.601,-5.576,0.0374,0.0434,0.188,0.278,94.547,186.31,1
The Rasmus,In the Shadows,0.796,0.6,-4.481,0.000109,0.0275,0.484,0.75,105.991,257.92,1
Houston,I Like That,0.502,0.797,-3.925,0.0154,0.0968,0.1,0.385,106.997,236.52,1
Beyoncé,Naughty Girl,0.466,0.735,-8.65,0.239,0.0857,0.102,0.643,99.973,208.6,1
Linkin Park,Numb,0.863,0.496,-4.153,0.0046,0.0381,0.639,0.243,110.018,185.59,1
Lloyd Banks,On Fire,0.825,0.759,-4.289,0.0923,0.22,0.24,0.429,94.857,187.28,1
Akon,Locked Up,0.579,0.818,-4.475,0.023,0.101,0.107,0.354,89.987,235.07,1
D12,My Band,0.849,0.851,-3.383,0.497,0.0828,0.116,0.844,120.014,298.77,1
Jay Sean,Eyes On You - Radio Mix,0.672,0.802,-4.971,0.0775,0.0847,0.136,0.619,96.525,190.49,1
Mario Winans,I Don't Wanna Know (feat. Enya & P. Diddy) - 2016 Remaster,0.515,0.833,-5.0,0.347,0.0462,0.116,0.4,97.007,257.33,1
Destiny's Child,Lose My Breath,0.899,0.814,-5.958,0.00727,0.0637,0.0979,0.545,119.011,242.01,1
Eric Prydz,Call on Me - Radio Mix,0.837,0.597,-6.518,0.00427,0.375,0.839,0.447,126.342,171.36,1
Ciara,Goodies (feat. Petey Pablo),0.647,0.826,-6.306,0.0277,0.0491,0.298,0.872,102.017,223.0,1
Kelis,Trick Me,0.72,0.97,-3.347,0.0369,0.149,0.326,0.962,107.17,206.11,1
LL Cool J,Headsprung,0.786,0.718,-5.76,0.0114,0.0284,0.0745,0.465,99.916,267.32,1
Spiderbait,Black Betty - Edit,0.865,0.562,-6.476,2.06e-05,0.0922,0.219,0.35,124.047,205.97,1
George Michael,Amazing,0.754,0.805,-6.825,0.0884,0.0394,0.117,0.88,128.429,265.83,1
Britney Spears,My Prerogative,0.938,0.749,-4.423,0.0127,0.118,0.103,0.619,111.014,213.89,1
Nina Sky,Move Ya Body,0.712,0.87,-6.313,0.0202,0.0432,0.0576,0.877,121.057,232.0,1
Petey Pablo,Freek-A-Leek,0.697,0.737,-3.716,0.0756,0.254,0.359,0.662,104.917,235.19,1
JAY-Z,Dirt Off Your Shoulder,0.655,0.779,-7.147,0.0319,0.318,0.339,0.645,163.971,245.17,1
Juanes,La Camisa Negra,0.731,0.751,-4.419,0.0838,0.0308,0.0556,0.973,97.007,216.71,1
Avril Lavigne,Nobody's Home,0.907,0.348,-3.66,0.000516,0.0497,0.161,0.177,185.406,212.41,1
Robbie Williams,Radio,0.874,0.607,-5.409,0.00331,0.0349,0.26,0.846,130.015,233.6,1
Black Eyed Peas,Hey Mama,0.866,0.86,-6.345,0.104,0.232,0.584,0.933,100.15,214.89,1
Ying Yang Twins,Salt Shaker,0.697,0.884,-6.022,0.0509,0.128,0.094,0.322,101.965,252.44,1
Enrique Iglesias,Not In Love - Radio Mix,0.885,0.762,-5.096,0.0371,0.0395,0.0519,0.886,117.021,223.13,1
Kelis,Milkshake,0.774,0.881,-6.068,0.00986,0.0439,0.206,0.759,112.968,182.63,1
Linkin Park,Breaking the Habit,0.849,0.579,-5.218,0.108,0.0303,0.0909,0.581,100.021,196.91,1
JoJo,Leave (Get Out) - Radio Edit,0.513,0.656,-8.691,0.156,0.253,0.0763,0.464,86.891,242.75,1
Christina Milian,Dip It Low,0.722,0.752,-4.207,0.0108,0.104,0.0753,0.612,169.131,197.19,1
Avant,Read Your Mind,0.381,0.755,-6.696,0.291,0.0711,0.0974,0.695,73.108,263.51,1
Eminem,Just Lose It,0.633,0.94,-3.56,0.0581,0.0467,0.281,0.962,121.003,248.68,1
Snoop Dogg,Drop It Like It's Hot,0.628,0.892,-3.832,0.169,0.216,0.102,0.676,92.063,266.07,1
Sean Paul,I'm Still in Love with You (feat. Sasha),0.666,0.765,-5.384,0.102,0.172,0.116,0.756,87.002,273.36,1
The Shapeshifters,Lola's Theme - Radio Edit,0.845,0.748,-4.612,0.00083,0.0536,0.068,0.659,123.925,207.07,1
D12,How Come,0.858,0.745,-2.221,0.28,0.237,0.188,0.547,89.983,249.53,1
Basement Jaxx,Good Luck,0.968,0.571,-3.092,0.0649,0.162,0.592,0.313,154.07,282.31,1
Kevin Lyttle,Turn Me On,0.682,0.677,-6.879,0.0405,0.0361,0.0351,0.875,106.279,192.11,1
Chingy,One Call Away,0.821,0.765,-5.926,0.0918,0.183,0.217,0.962,162.519,276.8,1
T.I.,Bring Em Out,0.891,0.759,-2.983,0.0298,0.257,0.141,0.587,98.579,216.71,1
DJ Casper,Cha Cha Slide - Hardino Mix,0.911,0.853,-6.722,0.0436,0.125,0.287,0.802,131.012,222.15,1
Kylie Minogue,I Believe in You,0.785,0.548,-5.087,0.00277,0.0704,0.329,0.418,120.939,200.97,1
Twista,Overnight Celebrity,0.792,0.828,-5.435,0.182,0.179,0.281,0.777,134.199,233.36,1
N.E.R.D,She Wants To Move,0.851,0.766,-4.831,0.00402,0.0786,0.256,0.8,115.012,213.79,1
Britney Spears,Everytime,0.284,0.398,-12.852,0.966,0.0337,0.116,0.114,109.599,230.31,1
U2,Vertigo,0.819,0.416,-3.974,0.000138,0.0613,0.147,0.632,140.083,193.52,1
Franz Ferdinand,Take Me Out,0.663,0.277,-8.821,0.000409,0.0377,0.136,0.527,104.561,237.03,1
J-Kwon,Tipsy - Club Mix,0.741,0.925,-5.827,0.0653,0.315,0.044,0.654,93.04,247.11,1
G-Unit,Wanna Get To Know You,0.826,0.513,-3.651,0.106,0.132,0.0675,0.889,76.91,265.03,1
Lil' Flip,Sunshine (feat. Lea),0.387,0.814,-9.867,0.0248,0.0946,0.131,0.792,93.961,225.17,1
Kanye West,Jesus Walks,0.834,0.637,-4.686,0.614,0.323,0.317,0.715,87.312,193.73,1
Evanescence,My Immortal,0.265,0.19,-9.206,0.863,0.0356,0.134,0.101,79.012,262.53,1
Nelly,My Place,0.641,0.6,-4.237,0.0498,0.0423,0.0982,0.642,163.153,336.51,1
Lemar,If There's Any Justice,0.665,0.706,-5.348,0.0128,0.0453,0.338,0.639,89.993,229.08,1
Avril Lavigne,Don't Tell Me,0.795,0.523,-2.92,0.00462,0.0386,0.358,0.484,144.106,202.01,1
Twista,Slow Jamz,0.733,0.559,-5.659,0.314,0.171,0.284,0.611,145.115,316.05,1
Green Day,American Idiot,0.988,0.38,-2.042,2.64e-05,0.0639,0.368,0.769,186.113,176.35,1
Kelis,Millionaire,0.847,0.68,-6.636,0.0217,0.108,0.0374,0.75,176.051,224.93,1
Scissor Sisters,Comfortably Numb,0.924,0.803,-6.466,0.237,0.0391,0.104,0.788,116.972,266.04,1
Alicia Keys,Diary (feat. Tony! Toni! Tone! & Jermaine Paul),0.465,0.663,-9.711,0.555,0.0317,0.125,0.279,127.932,284.16,1
Kanye West,Through The Wire,0.739,0.571,-6.11,0.00865,0.247,0.158,0.66,83.089,221.23,1
Special D.,Come With Me - Radio Edit,0.999,0.739,-5.077,0.13,0.0803,0.28,0.501,139.982,185.13,1
Ludacris,Splash Waterfalls,0.846,0.734,-6.102,0.101,0.409,0.233,0.702,145.894,290.76,1
Avril Lavigne,My Happy Ending,0.936,0.414,-2.407,0.00136,0.0758,0.369,0.74,170.229,242.41,1
Eamon,Fuck It (I Don't Want You Back),0.653,0.828,-6.245,0.214,0.0653,0.0404,0.575,68.507,225.11,1
Beyoncé,"Me, Myself and I",0.458,0.75,-9.092,0.226,0.0803,0.137,0.536,83.61,301.13,1
3 Doors Down,Here Without You,0.533,0.557,-6.817,0.0492,0.0252,0.205,0.233,143.994,238.73,1
Kanye West,All Falls Down,0.734,0.657,-4.832,0.149,0.484,0.139,0.434,91.03,223.51,1
Twista,Sunshine (feat. Anthony Hamilton),0.888,0.926,-5.337,0.261,0.294,0.348,0.819,98.523,226.01,1
Katie Melua,The Closest Thing to Crazy,0.219,0.562,-13.2,0.856,0.0312,0.0979,0.106,127.831,252.47,1
Usher,My Boo,0.507,0.662,-8.238,0.257,0.118,0.0465,0.676,86.412,223.44,1
Lloyd,Southside,0.404,0.688,-9.481,0.377,0.0818,0.0813,0.448,75.007,277.84,1
LMC,Take Me To The Clouds Above - LMC Vs. U2 / Radio Edit,0.905,0.668,-5.395,0.00232,0.038,0.141,0.667,128.658,171.55,1
The Streets,Fit but You Know It,0.844,0.68,-1.729,0.23,0.299,0.0305,0.895,172.302,254.27,1
JUVENILE,Slow Motion,0.734,0.713,-4.894,0.548,0.325,0.0687,0.89,172.872,248.2,1
Girls Aloud,Love Machine,0.95,0.663,-4.21,0.00127,0.0621,0.0753,0.697,116.02,205.36,1
Jessica Simpson,With You,0.756,0.553,-4.583,0.0923,0.108,0.215,0.605,94.487,191.83,1
Eminem,Like Toy Soldiers,0.768,0.52,-3.489,0.0193,0.359,0.104,0.398,79.178,296.88,1
